OBJECTID,COD_SIG,COD_SIG_ESTACIONAMENTO,MORADA,MORADA_DETALHE,FREGUESIA,LOCALIZACAO,TIPO_ESTACIONAMENTO,MODELO,NUM_SUPORTES,CAPACIDADE,COBERTO,BALIZADORES,DOMINIALIDADE,ESTACIONAMENTO_ESTADO,EQUIPAMENTO_SERVIDO,FONTE_LEVANTAMENTO,DATA_INSTALACAO,OBS,GlobalID,x,y
16584,2198,2198,"Rua Primeiro de Maio a Alcântara, 24","Lado oposto, no passeio junto ao edifício",Alcântara,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,baa152ca-1232-41df-b44b-e77a6e19e5f7,-1021780.00102236,4679357.41642304
16585,2199,2199,Travessa do Conde da Ponte,"Cruzamento com Travessa da Galé, entre o último lugar de estacionamento automóvel e a caldeira",Alcântara,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,15d06ac9-6ab0-4a1c-93eb-03c75b295926,-1022018.3949008,4678733.84531158
16586,2201,2201,"Rua João de Barros, 31","Cruzamento com Travessa dos Moinhos, entre caldeiras",Alcântara,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,5b4d3435-6cf0-4cf3-9dd3-cf31186a5c25,-1022771.7272122,4679495.59866963
16587,2202,2202,Largo da Revista Militar,"Interface Colégio Militar, junto a estação GIRA",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,466d7a5e-191d-491d-8b10-0fbc664d7943,-1022909.95370025,4686325.12100195
16588,2147,2147,Avenida Infante Dom Henrique,"Cruzamento com Rua da Manutenção, junto à empena do restaurante",Beato,Passeio,HOTSPOT,,0,8,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,7931be77-e623-42a4-86d1-38489f90e640,-1014151.37346993,4682598.82344162
16589,2148,2148,Rua General Vassalo e Silva,Entre janela e entrada do parque de estacionamento,Beato,Passeio,HOTSPOT,,0,5,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,b5b7c7bd-34fb-4fb9-aeea-155611e8daf3,-1015851.66497518,4684005.9758068
16590,2149,2149,"Calçada de Dom Gastão, 33",Junto ao lancil,Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,099e0dbd-d7e5-4779-a0a5-bf6aba7766d4,-1014052.10002853,4682849.18953883
16591,2150,2150,Largo do Marquês de Nisa,Na placa central,Penha de França,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,c6892455-20d2-480a-b2b2-5a10f2697afc,-1014494.37027152,4682488.5785425
16592,2151,2151,"Rua Aquiles Machado, 2",Entre caldeira e o banco de jardim,Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,ea0b6fa4-f247-4144-81ee-91a6030f916f,-1015846.14692466,4684212.01164745
16593,2152,2152,Rua Rocha Santos,"Cruzamento com Rua Alves Paiva Fragoso, junto ao muro",Beato,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,29df4027-12a7-4a51-9960-3cbff0f36e43,-1014535.71243132,4683094.16744499
16594,2153,2153,"Rua Professor Mira Fernandes, Lote 1","Cruzamento com Rua Aquiles Machado, junto ao lancil",Beato,Passeio,HOTSPOT,,0,8,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,239599b4-ab9b-40d9-9801-7be72f268046,-1015740.29364366,4684232.40022867
16595,2154,2154,Rua Carlos Botelho,"Cruzamento com Rua da Fábrica da Estamparia, junto ao gradeamento atrás do topónimo",Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/6/2023 12:00:00 AM,HOTSPOT VIRTUAL,241774c3-baf9-4ea3-a00e-6ef18921daaf,-1015389.46234279,4683787.84770756
16596,2155,2155,"Rua da Manutenção, 69","HUB Criativo do Beato, na entrada junto à vedação lateral",Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,43d7cbc2-0363-48af-9660-2ab40c03295f,-1013844.98953554,4683061.45721056
16597,2156,2156,"Rua da Manutenção, 22","Cruzamento com Rua de Xabregas, entre as duas primeiras caldeiras",Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Adm. Pública - Instituto,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,9111b408-99c0-47e1-9e11-018ea4bde043,-1014268.46590873,4682568.74215306
16598,2157,2157,"Rua da Manutenção, 78","Cruzamento com Travessa da Manuenção, junto à parede entre as portas 78 e 80",Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,03ab1258-56a3-4836-92d9-1f761fdf8166,-1013988.0685906,4682807.45413363
16599,2158,2158,"Rua de Xabregas, 4",Entre a caldeira e o MUPI junto aos pilaretes,Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Comercial,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,0ffc76e4-ec0a-4fb0-8938-8b5183af3e83,-1014093.7736664,4682819.80039512
16600,2159,2159,Largo da Madre de Deus,No recanto do canteiro,Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,3ddcbbaa-ba5b-4d2e-965f-6c8a30f61033,-1014593.02095848,4683357.86066897
16601,2160,2160,"Rua Doutor Faria de Vasconcelos, 6B","Cruzamento com Praça Manuel Cerveira Pereira, antes do primeiro estacionamento e na continuidade do mesmo",Beato,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/7/2023 12:00:00 AM,HOTSPOT VIRTUAL,2c2653a3-6efc-4b77-9072-23d5c1df1979,-1015295.65353625,4684360.82647413
16602,2203,2203,"Avenida do Uruguai, 7B","Cruzamento com Rua Dr. Pereira Bernardes, na esquina entre caldeiras",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,b0e9ffe5-18ed-49b2-8925-09cfa4149d26,-1023860.77315941,4686093.83600669
16603,2204,2204,"Avenida do Uruguai, 27",Entre caldeiras,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,7399d5bf-cb95-40c0-a53f-afb26de5713b,-1023801.83320908,4686302.35639009
16605,2206,2206,"Avenida Gomes Pereira, 98B",Entre caldeira e os pilaretes metálicos,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,ae3498eb-e32c-42ea-918e-d74483f966c7,-1023922.73430721,4685261.91410564
16607,2208,2208,"Calçada do Tojal, 52","Cruzamento com Rua Rogério Amaral, junto ao ecoponto",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/18/2023 12:00:00 AM,HOTSPOT VIRTUAL,9d8e748e-71ae-493e-99cf-70c23c1e0d3f,-1024532.4158564,4686553.05386318
16608,2209,2209,Rua do Bom Pastor,"Cruzamento com Travessa do Sargento Abílio, entre o marco e a luminária",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,2a14d2b3-db8f-4a14-a6c3-f7344e96f605,-1024453.07211615,4684822.03070828
16609,2210,2210,"Estrada da Buraca, 1",Colégio Santa Cruz,Benfica,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Ensino - Ensino Privado,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,c83476c5-0b91-49a0-8ecb-801788e382b4,-1024529.95124879,4685140.47053969
16610,2211,2211,Estrada da Circunvalação,"Casa Pia Atlético Clube, junto ao muro lateral",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Desportivo - Estádio,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,27dca33b-13f9-400a-9095-e75020b007db,-1024744.50211541,4684052.54990993
16611,2212,2212,Estrada da Circunvalação,"Parque de Campismo, junto ao muro",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Lazer - Parque,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,9a127541-9b69-4681-bb30-089c36960f9c,-1025004.75665993,4682293.82842019
16612,2213,2213,Estrada das Oliveiras de Baixo,"Jardim do Éden, junto a vedação",Benfica,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Lazer - Jardim,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,6709483e-bb78-4b8d-90df-dc44832521c3,-1023765.28259956,4682371.28411119
16613,2214,2214,"Estrada de A-da-Maia, 58",,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,2fdcfd40-e868-42b1-b1e7-31e6c0b9f314,-1025134.67764167,4686056.07824247
16614,2215,2215,"Estrada de Benfica, 717",Entre caldeiras,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,b96df11a-5611-4a35-bacf-aa7df777a049,-1024342.76233805,4686034.76189105
16615,2216,2216,Estrada de Monsanto,"Casa Pia Atlético Clube, junto ao muro do estádio",Benfica,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Desportivo - Estádio,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,a033799d-7f7f-4dfd-948b-ed8faf60832c,-1024393.709763,4684034.64218256
16616,2217,2217,Estrada de Monsanto,"Após o acesso ao restaurante, junto à berma",Benfica,Via,HOTSPOT,,0,5,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,077928e3-d4c9-4776-aa66-f48d309b4b16,-1023533.81457394,4682611.38310447
16617,2218,2218,Estrada do Forte,"Miradouro da Luneta dos Quartéis, junto às árvores na lateral da entrada",Benfica,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,cf7ed29a-390f-46b8-bf3a-619464f67787,-1024192.54029262,4683164.64674671
16618,2219,2219,Estrada do Forte,"Estabelecimento Prisional, entre caldeiras",Benfica,Passeio,HOTSPOT,,0,5,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,4354a622-7ddc-4100-aba2-233667f25a17,-1023032.45675244,4683553.46055813
16619,2220,2220,Estrada dos Arneiros,Junto à continuidade do estacionamento automóvel,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,4fccb694-f05e-43db-b6fd-cda41ee136dc,-1024159.84246372,4686765.58770315
16620,2221,2221,Rua 4 do Bairro da Boavista,"Escola Básica Arquiteto Gonçalo Ribeiro Telles, junto ao muro",Benfica,Via,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,d94fdb79-79cf-4e33-a5f7-6a0887f455c4,-1024496.40236389,4683608.05938774
16621,2222,2222,Rua António Pinho,Junto à paragem de autocarro,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,eb5ecede-f3c1-49d6-ac6e-102b75003df7,-1024510.73000974,4683901.42886573
16622,2223,2223,"Rua Maria Lalande, 19","Cruzamento com Rua Augusto Costa (Costinha), entre o banco e os pilaretes",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,fd52aacd-dd76-47e4-bba3-ba149cd11d07,-1024603.45308575,4686453.83361599
16623,2224,2224,Rua Prof. Jorge da Silva Horta,Cruzamento com Rua da Casquilha,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,ea72602a-f7a4-406a-b698-a2e6d30a6b3e,-1024813.64217196,4685294.2724166
16624,2225,2225,Rua Actor Estevão Amarante,"Cruzamento com Rua da Venezuela, junto aos pilaretes",Benfica,Passeio,HOTSPOT,,0,3,Não,0,Público,Dedicado Micromobilidade,,DGM,9/20/2023 12:00:00 AM,HOTSPOT VIRTUAL,1534edae-a968-4581-bba1-9d357eb0ade0,-1024370.83399579,4685243.8273844
16625,2226,2226,Rua José Augusto Seabra,"Estação ferroviária Benfica, no separador central, na curva",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,3c0cfe11-2858-40bd-8c16-0ba6586d8829,-1024238.4391462,4685084.66734812
16626,2227,2227,"Rua das Acácias, Lote D","Clube Desportivo Lisboa e Águias, após o último lugar de estacionamento automóvel e na continuidade do mesmo",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Desportivo,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,2ddc96ce-a16d-4c0d-999c-05bd65d68ce5,-1024753.31444324,4683331.33482901
16627,2228,2228,Rua das Azáleas,"Complexo Desportivo do Bairro da Boavista, após o último lugar de estacionamento automóvel e na continuidade do mesmo",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Desportivo,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,0440ecc5-bcee-4b03-9cb9-043ffd7adae3,-1024816.75527914,4683710.81530561
16628,2229,2229,"Rua das Garridas, 37","Cruzamento com Rua Actor Vasco Santana, no último de lugar de estacionamento automóvel",Benfica,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,f1799cb7-0d11-4a8c-8d20-3cdff216b624,-1024187.1923161,4685543.29209705
16629,2230,2230,Rua Dr Joaquim Manso,"Cruzamento com Rua da Quinta do Charquinho, na continuidade do estacionamento automóvel junto ao lancil",Benfica,Passeio,HOTSPOT,,0,3,Não,0,Público,Dedicado Micromobilidade,,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,1eacde2d-a02b-4813-b395-d893f5aed8c7,-1023776.97572138,4686699.82765598
16630,2231,2231,"Rua Dr. João de Barros, 2","Cruzamento com Rua D. António Caetano de Sousa, na continuidade do estacionamento automóvel e junto ao lancil",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,300861bd-d662-4e31-8eb5-fa02f7658cb6,-1024147.53959782,4686380.74600898
16631,2232,2232,Rua Dr. José Baptista de Sousa,Entre o estacionamento automóvel e a saída (perto da via de circulação),Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/21/2023 12:00:00 AM,HOTSPOT VIRTUAL,83b3f73f-b6df-4bf9-8e85-de456f75ff32,-1023453.02721042,4685991.80387828
16632,2233,2233,Rua João Ortigão Ramos,"Cruzamento com Calçada do Tojal, ao lado de estacionamento automóvel destinado a veículos elétricos",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,95ee848c-d86b-4f2d-94db-9c3bb569bc24,-1024635.85010308,4686792.7986002
16633,2234,2234,Rua Joaquim Paço d'Arcos,"Centro Comercial Fonte Nova, entrada traseira, entre caldeiras e junto aos pilaretes",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,7b3cbe38-a72f-4a1d-80ef-aa25d1a55d32,-1023158.00128313,4685659.14962408
16634,2235,2235,"Rua José dos Santos Pereira, 10A",Junto ao muro,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,a8c41078-f865-4e07-a1c8-aea1e19fdd71,-1023337.37756935,4685216.1952487
16635,2236,2236,"Rua Lucília Simões, 11","Cruzamento com Rua Paz dos Reis, na continuidade do estacionamento automóvel",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,8cc007b9-e539-4736-9a79-9e23481f34e0,-1024814.22366017,4686341.45431507
16636,2237,2237,Rua Maria Violante Vieira,Na continuidade do estacionamento automóvel,Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,9b9d847c-d5a7-4298-8dde-1bc875df7a9d,-1024842.64625587,4685139.10803907
16637,2238,2238,"Avenida Gomes Pereira, 16A","Cruzamento com Rua Nina Marques Pereira, entre caldeiras e junto aos pilaretes",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,f45b5003-4651-41aa-a33d-5f5237ee106d,-1023876.20819918,4685870.3316418
16638,2239,2239,"Rua Prof. Jorge da Silva Horta, 6A","Cruzamento com Rua Engº Nobre Guedes, após o último lugar de estacionamento automóvel e na continuidade do mesmo",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,76e5cdf4-4612-46a5-bfa6-2c5326160595,-1024698.88031553,4685333.26468693
16639,2240,2240,"Rua Prof. José Sebastião e Silva, Escola","Escola Secundária José Gomes Ferreira, junto à vedação",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Ensino - Ensino Secundário,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,2476f408-2532-4d92-9e88-333a0ff0b69e,-1023323.97126859,4685672.03276808
16640,2241,2241,Rua Ten. Coronel Ribeiro dos Reis,"USF da Fonte Nova, entre caldeiras e junto à ciclovia",Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Saúde - USF,DGM,9/22/2023 12:00:00 AM,HOTSPOT VIRTUAL,73926da6-1a6d-4e68-ba2e-98b22b0ebeab,-1023012.0738552,4685360.90989147
16641,2242,2242,Rua Ten. Coronel Ribeiro dos Reis,"USF da Fonte Nova, no parque de estacionamento",Benfica,Via,BICICLETA,Sheffield standard,5,10,Não,0,Privado,Interdito Micromobilidade,Equipamento Saúde - USF,DEPM,,,0bc1b1c7-ca52-47d0-a319-384392f636b2,-1023009.91259098,4685446.22679085
16642,2243,2243,Avenida Calouste Gulbenkian,"Junto ao muro, na lateral do pilar",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,e1d84853-d13f-425a-a56c-9f43715279a7,-1019802.97647082,4683954.43170199
16643,2244,2244,Rua Professor Lima Basto,"Estação Ferroviária de Sete Rios, entrada",São Domingos de Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Interface Transportes,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,49978bb8-5b06-4f05-b859-822c26ed53bd,-1020473.17668243,4684539.38120859
16644,2245,2245,"Avenida Columbano Bordalo Pinheiro, 78",Entre estacionamento automóvel,São Domingos de Benfica,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,090e0bf4-65ec-46ac-b37f-2ecd2d30c249,-1020096.76261431,4684304.09763976
16645,2246,2246,"Avenida Conselheiro Fernando de Sousa, 27",Na lateral das escadas de acesso ao parque,Campolide,Passeio,HOTSPOT,,0,5,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,661daaf3-2b1c-42df-b6f6-fb83c9084edf,-1019873.31917569,4682567.11928211
16646,2247,2247,Rua Aviador Plácido de Abreu,"Cruzamento com Avenida Conselheiro Fernando de Sousa, na continuidade do estacionamento automóvel, junto aos pilaretes",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,52b85153-92f6-4d49-826d-f5a43a244ad5,-1019777.0816112,4682471.90666251
16648,2249,2249,Rua Basílio Teles,"Cruzamento com Avenida José Malhoa, junto ao gradeamento",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,99247ab6-cc0a-4a06-bbf8-38dba11412a9,-1020124.04743633,4684149.4013924
16649,2250,2250,"Avenida José Malhoa, 27C","Cruzamento com Rua de Campolide, na continuidade do estacionamento automóvel e junto aos mesmos",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,00aed90a-2ecd-4dc0-b2b0-227635268e77,-1020486.6742382,4684235.58400687
16650,2251,2251,Avenida Miguel Torga,"Cruzamento com Travessa de Estêvão Pinto, junto aos pilaretes",Campolide,Passeio,HOTSPOT,,0,8,Não,0,Público,Dedicado Micromobilidade,Equipamento Ensino - Ensino Básico,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,30ddea11-1b3f-458e-aed3-c25bda93d507,-1019918.06250861,4683354.69478099
16651,2252,2252,Avenida Miguel Torga,"No impasse, na continuidade do estacionamento automóvel e junto aos mesmos",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,6c44ef41-3787-4e6d-ad91-c10c203e8e6a,-1019823.45045326,4683245.89280318
16652,2253,2253,"Avenida Miguel Torga, 4",Antes do lugar de estcionamento de motociclos,Campolide,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,4ec9b60e-6766-4ece-9bd3-5a5a9db10274,-1019837.77909285,4683102.49822323
16653,2254,2254,Calçada da Quintinha,"Cruzamento com Calçada dos Mestres, na continuidade do estacionamento automóvel e junto aos mesmos",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,8adc475c-4bfd-4cfb-a477-2c12ac5348eb,-1020286.67302454,4682590.93883059
16654,2255,2255,Avenida Calouste Gulbenkian,"Cruzamento com Calçada dos Mestres, junto ao muro",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,78111564-fea1-4843-ac59-bac69d6d3020,-1020355.61943459,4683051.96845985
16655,2256,2256,Rua Inácio Pardelhas Sanchez,"Bairro da Liberdade, junto ao muro",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,091f3b4e-35ca-411a-bdaa-949bc3073c72,-1020960.60310989,4683807.48062658
16656,2257,2257,Calçada da Quintinha,"Aqueduto das Águas Livres/Museu da Água, junto à parede do edifício",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,f1a742f8-949c-4860-aa5a-1a7510773e37,-1020374.7490976,4682581.55914676
16657,2258,2258,Rua 12 do Bairro da Calçada dos Mestres,"No fim do passeio, perto do pilar do Aqueduto das Águas Livres",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,c7467fa8-c637-4453-b76a-7fa48570516d,-1020691.152407,4682868.06226425
16658,2259,2259,"Alto do Carvalhão, 3",Entre os lugares de estacionamento automóvel e os balizadores,Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,8e0868db-809d-4d56-afc2-6eba5d23bd94,-1020326.88786565,4682204.77820469
16659,2260,2260,"Rua Ramalho Ortigão, Teatro","Teatro Aberto, junto ao muro",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,d308fa6b-7044-4c96-a599-3bbc7f5a9dff,-1019567.83570061,4683923.40640969
16660,2261,2261,Rua Cardeal Saraiva,A seguir à luminária e junto ao lancil,Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,646e9632-b0b0-4daa-84e7-c21ac9927c6d,-1019971.66283227,4684009.68103585
16661,2262,2262,Rua da Mesquita,"Mesquita Central de Lisboa, junto ao muro",Campolide,Passeio,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,Equipamento Religioso - Mesquita,DGM,9/25/2023 12:00:00 AM,HOTSPOT VIRTUAL,d245cbe0-7d72-48ed-865c-fa1feab216e9,-1019496.30514313,4683842.85223354
16662,2263,2263,"Rua Padre António Vieira, 44","Cruzamento com Rua de Artilharia Um, no último lugar estacionamento automóvel no separador central",Avenidas Novas,Lugar estacionamento automóvel,HOTSPOT,,0,10,Não,0,Público,Dedicado Micromobilidade,,DGM,9/26/2023 12:00:00 AM,HOTSPOT VIRTUAL,eebd410f-0bff-4f9c-a1fe-8b8772b89116,-1019545.04683953,4682695.38657235
